,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
5002,13325072,https://www.zillow.com/homedetails/3236-S-Newland-St-Denver-CO-80227/13325072_zpid/,"$585,000","3236 S Newland Street, Denver, CO 80227",3236 S Newland Street,Denver,CO,80227,585005.0,,,,,,,,2012.0,,,,,,,,,,,$256.7K,$259.8K,Bear Valley
5003,13325072,https://www.zillow.com/homedetails/3236-S-Newland-St-Denver-CO-80227/13325072_zpid/,"$585,000","3236 S Newland Street, Denver, CO 80227",3236 S Newland Street,Denver,CO,80227,585005.0,,,,,,,,2011.0,,,,,,,,,,,,,Bear Valley
5004,13325072,https://www.zillow.com/homedetails/3236-S-Newland-St-Denver-CO-80227/13325072_zpid/,"$585,000","3236 S Newland Street, Denver, CO 80227",3236 S Newland Street,Denver,CO,80227,585005.0,,,,,,,,2010.0,,,,,,,,,,,,,Bear Valley
5005,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2022.0,$490.7K,$506K,$536.4K,$551.9K,$550.1K,$545.1K,$530.5K,$517.8K,$512.5K,$513.8K,$499.1K,,Capitol Hill
5006,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2021.0,$505.2K,$506.8K,$511.8K,$539.6K,$550.1K,$513.6K,$494.2K,$485.8K,$480.8K,$485.2K,$486.5K,$485.4K,Capitol Hill
5007,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2020.0,$446.9K,$445.1K,$455.6K,$459.6K,$462.2K,$466.3K,$468.4K,$471.8K,$497.8K,$503.3K,$500.9K,$505.1K,Capitol Hill
5008,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2019.0,$436.3K,$435.6K,$433K,$434.9K,$432.6K,$436.7K,$439.8K,$436.9K,$448.1K,$446.6K,$448K,$447.4K,Capitol Hill
5009,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2018.0,$404.7K,$407.5K,$413.8K,$420.5K,$421.8K,$423.1K,$425.3K,$427.2K,$431.5K,$434.1K,$433.3K,$437.4K,Capitol Hill
5010,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2017.0,$374.3K,$382K,$389.5K,$388.3K,$392.1K,$393K,$392.8K,$392.6K,$395.1K,$396.9K,$400.5K,$404.3K,Capitol Hill
5011,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2016.0,$400.5K,$399.4K,$401.9K,$341.4K,$350.5K,$353.7K,$356.1K,$358.3K,$360K,$361.9K,$365.3K,$367.3K,Capitol Hill
5012,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2015.0,$302.4K,$320.1K,$329.2K,$339K,$354.1K,$355.9K,$363.9K,$372.7K,$374.5K,$383K,$387.2K,$392.7K,Capitol Hill
5013,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2014.0,$262.5K,$262.8K,$265.4K,$272.2K,$276.6K,$275.6K,$274.5K,$276.7K,$278.8K,$280.5K,$284.8K,$287.9K,Capitol Hill
5014,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2013.0,$243.9K,$245.5K,$249.3K,$250K,$253.8K,$254.9K,$259.5K,$260.1K,$260K,$262.1K,$260.1K,$261.3K,Capitol Hill
5015,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2012.0,,,,,,,,,,,$239.6K,$242.8K,Capitol Hill
5016,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2011.0,,,,,,,,,,,,,Capitol Hill
5017,13333158,https://www.zillow.com/homedetails/1019-N-Clarkson-St-APT-3-Denver-CO-80218/13333158_zpid/,"$500,000","1019 Clarkson Street  Unit 3, Denver, CO 80218",1019 Clarkson Street  Unit 3,Denver,CO,80218,513300.0,,,,,,,,2010.0,,,,,,,,,,,,,Capitol Hill
5018,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2022.0,$221.7K,$217.2K,$193.1K,$191.7K,$194.1K,$193.6K,$191.5K,$297.3K,$295K,$285.7K,$294.9K,,Hampden
5019,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2021.0,$200.4K,$201.4K,$204.1K,$213.6K,$218.1K,$219.2K,$220.1K,$217K,$216.7K,$217.3K,$219.1K,$219.1K,Hampden
5020,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2020.0,$185.5K,$187.2K,$184.2K,$184.3K,$187.8K,$191.5K,$192.9K,$193K,$190K,$191.9K,$196.9K,$199.7K,Hampden
5021,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2019.0,$197.3K,$196.9K,$199.9K,$205.3K,$201.2K,$204K,$202.9K,$203K,$201.2K,$195.5K,$190.8K,$188.3K,Hampden
5022,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2018.0,$173.1K,$174.8K,$177K,$180K,$180.9K,$183.1K,$186.9K,$186K,$188.7K,$189.3K,$192.4K,$196.7K,Hampden
5023,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2017.0,$154.3K,$159.2K,$164.2K,$164.3K,$159.5K,$161K,$163.2K,$165K,$169K,$176.4K,$176.2K,$175.6K,Hampden
5024,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2016.0,$122.2K,$123.4K,$127.2K,$137.3K,$142.8K,$137.5K,$139.8K,$144.5K,$144.8K,$150.1K,$150.9K,$155K,Hampden
5025,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2015.0,$106K,$108.3K,$112.7K,$117.1K,$116.2K,$121.4K,$129.7K,$127.3K,$128.4K,$126.4K,$127.9K,$123K,Hampden
5026,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2014.0,$88K,$87.1K,$86.1K,$84.2K,$86K,$87K,$91.5K,$92.8K,$94.1K,$96.1K,$96.1K,$94.3K,Hampden
5027,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2013.0,$97.2K,$105.5K,$101.2K,$106.2K,$85.2K,$86.1K,$80.4K,$91K,$95.8K,$90K,$87.9K,$87.7K,Hampden
5028,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2012.0,,,,,,,,,,,$70.8K,$80K,Hampden
5029,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2011.0,,,,,,,,,,,,,Hampden
5030,13420276,https://www.zillow.com/homedetails/9440-E-Girard-Ave-APT-4-Denver-CO-80231/13420276_zpid/,"$300,000","9440 E Girard Avenue  Unit 4, Denver, CO 80231",9440 E Girard Avenue  Unit 4,Denver,CO,80231,295404.0,,,,,,,,2010.0,,,,,,,,,,,,,Hampden
5031,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2022.0,$7.9M,$8.1M,$8.6M,$9.1M,$8.9M,$8.9M,$8.6M,$8.3M,$15M,$15M,$15M,,Cherry Creek
5032,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2021.0,$7.4M,$7.5M,$7.6M,$7.8M,$8M,$7.6M,$7.5M,$7.3M,$7.4M,$7.6M,$7.8M,$7.9M,Cherry Creek
5033,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2020.0,$6M,$6.1M,$6.6M,$6.3M,$6.1M,$6.1M,$6.5M,$7M,,,$7.3M,$7.3M,Cherry Creek
5034,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2019.0,$6.5M,$6.4M,$6M,$6.5M,$6.5M,$6.3M,$6M,$6.2M,$5.6M,$5.7M,$5.8M,$5.9M,Cherry Creek
5035,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2018.0,$5.5M,$5.4M,$5.5M,$6.3M,$6.4M,$6.8M,$6.8M,$6.9M,$6.7M,$6.9M,$6.7M,$5.9M,Cherry Creek
5036,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2017.0,$6.3M,$6.4M,$6.3M,$6.3M,$6.2M,$6M,$5.8M,$5.7M,$5.9M,$5.8M,$6M,$6.1M,Cherry Creek
5037,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2016.0,$5.2M,$5.2M,$5M,$5.2M,$5.3M,$5.4M,$5.4M,$5.5M,$5.6M,$5.5M,$5.6M,$5.6M,Cherry Creek
5038,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2015.0,$2.5M,$2.3M,$2.4M,$2.4M,$4.8M,$4.8M,$5M,$5M,$5M,$5M,$5.1M,$5.1M,Cherry Creek
5039,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2014.0,$518.4K,$440.4K,$487.7K,$512.5K,$535K,$519.3K,$404.3K,$443.1K,$510.8K,$610.7K,$662.4K,$655.2K,Cherry Creek
5040,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2013.0,$866.6K,$874.1K,$712.4K,$719.7K,$449.2K,$387.7K,$392.3K,$404.7K,$408.6K,$479K,$477K,$477.4K,Cherry Creek
5041,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2012.0,,,,,,,,,,,$413.1K,$424K,Cherry Creek
5042,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2011.0,,,,,,,,,,,,,Cherry Creek
5043,72297590,https://www.zillow.com/homedetails/400-Saint-Paul-St-Denver-CO-80206/72297590_zpid/,"$15,000,000","400 Saint Paul Street, Denver, CO 80206",400 Saint Paul Street,Denver,CO,80206,15000137.0,,,,,,,,2010.0,,,,,,,,,,,,,Cherry Creek
5044,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2022.0,$619.6K,$641.3K,$684.1K,$696.4K,$692.5K,$676.3K,$651.6K,$626.7K,$678.8K,$658.7K,$600K,,Goldsmith
5045,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2021.0,$585.7K,$599.1K,$607.3K,$644.5K,$671.1K,$645.1K,$620.4K,$602.9K,$594.5K,$603.6K,$605.7K,$612.5K,Goldsmith
5046,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2020.0,$506K,$503K,$504.9K,$500.7K,$524K,$544.5K,$571K,$557K,$555.7K,$569.3K,$584K,$590.4K,Goldsmith
5047,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2019.0,$492.7K,$508.5K,$512.3K,$525.3K,$519.7K,$506.4K,$505.5K,$500.3K,$500.7K,$507.2K,$512.9K,$504.5K,Goldsmith
5048,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2018.0,$434.4K,$450.3K,$458K,$475.3K,$484.9K,$498.7K,$502.7K,$500.6K,$497.9K,$499.9K,$503K,$498K,Goldsmith
5049,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2017.0,$463.7K,$474.3K,$476.5K,$482.8K,$469.9K,$455.9K,$458.4K,$471.8K,$464.1K,$462.5K,$471.2K,$476K,Goldsmith
5050,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2016.0,$423.2K,$417.4K,$429.3K,$426K,$429.1K,$421.6K,$419.9K,$424.9K,$422.1K,$426.1K,$425.7K,$447.2K,Goldsmith
5051,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2015.0,$382K,$388.8K,$395.9K,$409K,$412.4K,$432.9K,$437.1K,$438.8K,$440.1K,$428.2K,$432.8K,$418.5K,Goldsmith
5052,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2014.0,$353.5K,$371.4K,$371.9K,$370.2K,$368.9K,$363K,$360.6K,$364K,$369.9K,$375.7K,$374.9K,$388.7K,Goldsmith
5053,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2013.0,$318.5K,$312.8K,$320.3K,$331.7K,$338K,$342.9K,$346K,$325K,$332.6K,$337.2K,$336K,$335.7K,Goldsmith
5054,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2012.0,,,,,,,,,,,$312K,$323.2K,Goldsmith
5055,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2011.0,,,,,,,,,,,,,Goldsmith
5056,13056570,https://www.zillow.com/homedetails/5504-E-Vassar-Ave-Denver-CO-80222/13056570_zpid/,"$635,000","5504 E Vassar Avenue, Denver, CO 80222",5504 E Vassar Avenue,Denver,CO,80222,624880.0,,,,,,,,2010.0,,,,,,,,,,,,,Goldsmith
5057,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2022.0,$624.4K,$643.5K,$662.1K,$670.2K,$653K,$640.9K,$625.2K,$615.2K,$610.5K,$593.4K,$600K,,Central Park
5058,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2021.0,$508.9K,$511K,$513K,$524.3K,$536.6K,$574.4K,$596.3K,$597K,$597.8K,$609.5K,$616.2K,$620.4K,Central Park
5059,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2020.0,,,,,,$484K,,,$485.3K,$491.4K,$498K,$503.7K,Central Park
5060,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2019.0,,,,,,,,,,,,,Central Park
5061,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2018.0,,,,,,,,,,,,,Central Park
5062,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2017.0,,,,,,,,,,,,,Central Park
5063,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2016.0,,,,,,,,,,,,,Central Park
5064,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2015.0,,,,,,,,,,,,,Central Park
5065,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2014.0,,,,,,,,,,,,,Central Park
5066,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2013.0,,,,,,,,,,,,,Central Park
5067,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2012.0,,,,,,,,,,,,,Central Park
5068,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2011.0,,,,,,,,,,,,,Central Park
5069,251842660,https://www.zillow.com/homedetails/10244-E-59th-Ave-Denver-CO-80238/251842660_zpid/,"$600,000","10244 E 59th Avenue, Denver, CO 80238",10244 E 59th Avenue,Denver,CO,80238,600003.0,,,,,,,,2010.0,,,,,,,,,,,,,Central Park
5070,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2022.0,$969.5K,$996.6K,$1.1M,$1.1M,$1.1M,$1.1M,$1M,$992.2K,$966.1K,$895.7K,$891K,,Speer
5071,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2021.0,$818.7K,$831.8K,$844.7K,$892.2K,$907.3K,$968.1K,$980.6K,$954.3K,$944.8K,$953.3K,$954.2K,$959.1K,Speer
5072,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2020.0,$773K,$776.3K,$788.1K,$793.5K,$781.4K,$765.1K,$735.8K,$732.3K,$718.7K,$752.7K,$825.1K,$822.7K,Speer
5073,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2019.0,$757.5K,$758.7K,$775.5K,$776.1K,$767.6K,$781.1K,$785.6K,$787K,$763.9K,$765.1K,$765.5K,$766.2K,Speer
5074,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2018.0,$740K,$736.3K,$745.3K,$737.3K,$735.2K,$741.3K,$748.1K,$785K,$782.8K,$778.9K,$760.1K,$754.8K,Speer
5075,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2017.0,$702K,$693.8K,$698.6K,$705.6K,$719.6K,$716.6K,$712.3K,$698.8K,$707.2K,$717.4K,$707.1K,$728.3K,Speer
5076,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2016.0,$658.6K,$656.3K,$651.7K,$659.9K,$653.5K,$653K,$667.3K,$674.2K,$669.8K,$668.1K,$659K,$656.9K,Speer
5077,13345450,https://www.zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,"$900,000","265 S Logan Street, Denver, CO 80209",265 S Logan Street,Denver,CO,80209,890990.0,,,,,,,,2015.0,$603.4K,$596.5K,$593.6K,$612.7K,$556.4K,$586.4K,$587K,$611.5K,$626.6K,$629.1K,$630.4K,$634K,Speer
